BodyAcc;GravityAcc;BodyGyro;subject;Activity;time
a;b;c;15;WALKING;2010-01-01 11:53:14.240
a;b;c;15;WALKING;2010-01-01 11:53:16.800
a;b;c;15;WALKING;2010-01-01 11:53:19.360
a;b;c;15;WALKING;2010-01-01 11:53:21.920
a;b;c;15;WALKING;2010-01-01 11:53:24.480
c;b;c;15;WALKING_DOWNSTAIRS;2010-01-01 11:53:27.040
c;b;c;15;WALKING_DOWNSTAIRS;2010-01-01 11:53:29.600
c;b;c;15;WALKING_DOWNSTAIRS;2010-01-01 11:53:32.160
c;b;c;15;WALKING_DOWNSTAIRS;2010-01-01 11:53:34.720
c;b;c;15;WALKING_DOWNSTAIRS;2010-01-01 11:53:37.280
c;b;c;15;WALKING_DOWNSTAIRS;2010-01-01 11:53:39.840
c;b;c;15;WALKING_DOWNSTAIRS;2010-01-01 11:53:42.400
c;b;c;15;WALKING_DOWNSTAIRS;2010-01-01 11:53:44.960
c;b;c;15;WALKING_DOWNSTAIRS;2010-01-01 11:53:47.520
c;b;c;15;WALKING_DOWNSTAIRS;2010-01-01 11:53:50.080
c;b;c;15;WALKING_DOWNSTAIRS;2010-01-01 11:53:52.640
c;b;c;15;WALKING_DOWNSTAIRS;2010-01-01 11:53:55.200
c;b;c;15;WALKING_DOWNSTAIRS;2010-01-01 11:53:57.760
c;b;c;15;WALKING_DOWNSTAIRS;2010-01-01 11:54:00.320
c;b;c;15;WALKING_DOWNSTAIRS;2010-01-01 11:54:02.880
c;b;a;15;WALKING_DOWNSTAIRS;2010-01-01 11:54:05.440
c;b;a;15;WALKING_DOWNSTAIRS;2010-01-01 11:54:08.000
c;b;c;15;WALKING_DOWNSTAIRS;2010-01-01 11:54:10.560
c;b;c;15;WALKING_DOWNSTAIRS;2010-01-01 11:54:13.120
c;b;c;15;WALKING_DOWNSTAIRS;2010-01-01 11:54:15.680
c;b;c;15;WALKING_DOWNSTAIRS;2010-01-01 11:54:18.240
a;b;c;15;WALKING_UPSTAIRS;2010-01-01 11:54:20.800
a;b;c;15;WALKING_UPSTAIRS;2010-01-01 11:54:23.360
a;b;c;15;WALKING_UPSTAIRS;2010-01-01 11:54:25.920
a;b;c;15;WALKING_UPSTAIRS;2010-01-01 11:54:28.480
a;b;c;15;WALKING_UPSTAIRS;2010-01-01 11:54:31.040
a;b;c;15;WALKING_UPSTAIRS;2010-01-01 11:54:33.600
a;b;c;15;WALKING_UPSTAIRS;2010-01-01 11:54:36.160
a;b;c;15;WALKING_UPSTAIRS;2010-01-01 11:54:38.720
a;b;c;15;WALKING_UPSTAIRS;2010-01-01 11:54:41.280
a;b;c;15;WALKING_UPSTAIRS;2010-01-01 11:54:43.840
a;b;c;15;WALKING_UPSTAIRS;2010-01-01 11:54:46.400
a;b;c;15;WALKING_UPSTAIRS;2010-01-01 11:54:48.960
a;b;c;15;WALKING_UPSTAIRS;2010-01-01 11:54:51.520
a;b;c;15;WALKING_UPSTAIRS;2010-01-01 11:54:54.080
a;b;c;15;WALKING_UPSTAIRS;2010-01-01 11:54:56.640
a;b;c;15;WALKING_UPSTAIRS;2010-01-01 11:54:59.200
a;b;c;15;WALKING_UPSTAIRS;2010-01-01 11:55:01.760
a;b;c;15;WALKING_UPSTAIRS;2010-01-01 11:55:04.320
a;b;c;15;WALKING_UPSTAIRS;2010-01-01 11:55:06.880
a;b;c;15;WALKING_UPSTAIRS;2010-01-01 11:55:09.440
a;b;c;15;WALKING_UPSTAIRS;2010-01-01 11:55:12.000
a;b;c;15;WALKING_UPSTAIRS;2010-01-01 11:55:14.560
a;b;c;15;WALKING_UPSTAIRS;2010-01-01 11:55:17.120
a;b;c;15;WALKING_UPSTAIRS;2010-01-01 11:55:19.680
b;a;b;15;STANDING;2010-01-01 11:55:22.240
b;a;b;15;STANDING;2010-01-01 11:55:24.800
b;a;b;15;STANDING;2010-01-01 11:55:27.360
b;a;b;15;STANDING;2010-01-01 11:55:29.920
b;a;b;15;STANDING;2010-01-01 11:55:32.480
b;a;b;15;STANDING;2010-01-01 11:55:35.040
b;a;b;15;STANDING;2010-01-01 11:55:37.600
b;a;b;15;STANDING;2010-01-01 11:55:40.160
b;a;b;15;STANDING;2010-01-01 11:55:42.720
b;a;b;15;STANDING;2010-01-01 11:55:45.280
b;a;b;15;STANDING;2010-01-01 11:55:47.840
b;a;b;15;STANDING;2010-01-01 11:55:50.400
b;a;b;15;STANDING;2010-01-01 11:55:52.960
b;a;b;15;STANDING;2010-01-01 11:55:55.520
b;a;b;15;STANDING;2010-01-01 11:55:58.080
b;a;b;15;STANDING;2010-01-01 11:56:00.640
b;a;b;15;STANDING;2010-01-01 11:56:03.200
b;a;b;15;STANDING;2010-01-01 11:56:05.760
b;a;b;15;STANDING;2010-01-01 11:56:08.320
b;a;b;15;STANDING;2010-01-01 11:56:10.880
b;a;b;15;STANDING;2010-01-01 11:56:13.440
b;a;b;15;STANDING;2010-01-01 11:56:16.000
b;a;b;15;STANDING;2010-01-01 11:56:18.560
b;a;b;15;STANDING;2010-01-01 11:56:21.120
b;a;b;15;STANDING;2010-01-01 11:56:23.680
b;a;b;15;STANDING;2010-01-01 11:56:26.240
b;a;b;15;SITTING;2010-01-01 11:56:28.800
b;a;b;15;SITTING;2010-01-01 11:56:31.360
b;a;b;15;SITTING;2010-01-01 11:56:33.920
b;a;b;15;SITTING;2010-01-01 11:56:36.480
b;a;b;15;SITTING;2010-01-01 11:56:39.040
b;a;b;15;SITTING;2010-01-01 11:56:41.600
b;a;b;15;SITTING;2010-01-01 11:56:44.160
b;a;b;15;SITTING;2010-01-01 11:56:46.720
b;a;b;15;SITTING;2010-01-01 11:56:49.280
b;a;b;15;SITTING;2010-01-01 11:56:51.840
b;a;b;15;SITTING;2010-01-01 11:56:54.400
b;a;b;15;SITTING;2010-01-01 11:56:56.960
b;a;b;15;SITTING;2010-01-01 11:56:59.520
b;a;b;15;SITTING;2010-01-01 11:57:02.080
b;a;b;15;SITTING;2010-01-01 11:57:04.640
b;a;b;15;SITTING;2010-01-01 11:57:07.200
b;a;b;15;SITTING;2010-01-01 11:57:09.760
b;a;b;15;SITTING;2010-01-01 11:57:12.320
b;a;b;15;SITTING;2010-01-01 11:57:14.880
b;a;b;15;SITTING;2010-01-01 11:57:17.440
b;a;b;15;SITTING;2010-01-01 11:57:20.000
b;a;b;15;SITTING;2010-01-01 11:57:22.560
b;a;b;15;SITTING;2010-01-01 11:57:25.120
b;a;b;15;SITTING;2010-01-01 11:57:27.680
b;a;b;15;SITTING;2010-01-01 11:57:30.240
b;a;b;15;SITTING;2010-01-01 11:57:32.800
b;a;b;15;SITTING;2010-01-01 11:57:35.360
b;a;b;15;SITTING;2010-01-01 11:57:37.920
b;a;b;15;SITTING;2010-01-01 11:57:40.480
b;a;b;15;SITTING;2010-01-01 11:57:43.040
b;a;b;15;SITTING;2010-01-01 11:57:45.600
b;a;b;15;SITTING;2010-01-01 11:57:48.160
b;c;b;15;LAYING;2010-01-01 11:57:50.720
b;c;b;15;LAYING;2010-01-01 11:57:53.280
b;c;b;15;LAYING;2010-01-01 11:57:55.840
b;c;b;15;LAYING;2010-01-01 11:57:58.400
b;c;b;15;LAYING;2010-01-01 11:58:00.960
b;c;b;15;LAYING;2010-01-01 11:58:03.520
b;c;b;15;LAYING;2010-01-01 11:58:06.080
b;c;b;15;LAYING;2010-01-01 11:58:08.640
b;c;b;15;LAYING;2010-01-01 11:58:11.200
b;c;b;15;LAYING;2010-01-01 11:58:13.760
b;c;b;15;LAYING;2010-01-01 11:58:16.320
b;c;b;15;LAYING;2010-01-01 11:58:18.880
b;c;b;15;LAYING;2010-01-01 11:58:21.440
b;c;b;15;LAYING;2010-01-01 11:58:24.000
b;c;b;15;LAYING;2010-01-01 11:58:26.560
b;c;b;15;LAYING;2010-01-01 11:58:29.120
b;c;b;15;LAYING;2010-01-01 11:58:31.680
b;c;b;15;LAYING;2010-01-01 11:58:34.240
b;c;b;15;LAYING;2010-01-01 11:58:36.800
b;c;b;15;LAYING;2010-01-01 11:58:39.360
b;c;b;15;LAYING;2010-01-01 11:58:41.920
b;c;b;15;LAYING;2010-01-01 11:58:44.480
b;c;b;15;LAYING;2010-01-01 11:58:47.040
b;c;b;15;LAYING;2010-01-01 11:58:49.600
b;c;b;15;LAYING;2010-01-01 11:58:52.160
b;c;b;15;LAYING;2010-01-01 11:58:54.720
b;c;b;15;LAYING;2010-01-01 11:58:57.280
b;c;b;15;LAYING;2010-01-01 11:58:59.840
b;c;b;15;LAYING;2010-01-01 11:59:02.400
b;c;b;15;LAYING;2010-01-01 11:59:04.960
b;c;b;15;LAYING;2010-01-01 11:59:07.520
b;c;b;15;LAYING;2010-01-01 11:59:10.080
b;c;b;15;LAYING;2010-01-01 11:59:12.640
b;c;b;15;LAYING;2010-01-01 11:59:15.200
b;c;b;15;LAYING;2010-01-01 11:59:17.760
b;c;b;15;LAYING;2010-01-01 11:59:20.320
b;c;b;15;LAYING;2010-01-01 11:59:22.880
b;c;b;15;LAYING;2010-01-01 11:59:25.440
a;b;c;15;WALKING;2010-01-01 11:59:28.000
c;b;c;15;WALKING;2010-01-01 11:59:30.560
c;b;c;15;WALKING;2010-01-01 11:59:33.120
a;b;c;15;WALKING;2010-01-01 11:59:35.680
a;b;c;15;WALKING;2010-01-01 11:59:38.240
c;b;c;15;WALKING;2010-01-01 11:59:40.800
a;b;c;15;WALKING;2010-01-01 11:59:43.360
a;b;c;15;WALKING;2010-01-01 11:59:45.920
a;b;c;15;WALKING;2010-01-01 11:59:48.480
c;b;c;15;WALKING;2010-01-01 11:59:51.040
c;b;c;15;WALKING;2010-01-01 11:59:53.600
a;b;c;15;WALKING;2010-01-01 11:59:56.160
a;b;c;15;WALKING;2010-01-01 11:59:58.720
a;b;c;15;WALKING;2010-01-01 12:00:01.280
a;b;c;15;WALKING;2010-01-01 12:00:03.840
c;b;c;15;WALKING;2010-01-01 12:00:06.400
a;b;c;15;WALKING;2010-01-01 12:00:08.960
a;b;c;15;WALKING;2010-01-01 12:00:11.520
a;b;c;15;WALKING;2010-01-01 12:00:14.080
a;b;c;15;WALKING;2010-01-01 12:00:16.640
a;b;c;15;WALKING;2010-01-01 12:00:19.200
a;b;c;15;WALKING;2010-01-01 12:00:21.760
a;b;c;15;WALKING;2010-01-01 12:00:24.320
a;b;c;15;WALKING;2010-01-01 12:00:26.880
a;b;c;15;WALKING;2010-01-01 12:00:29.440
a;b;c;15;WALKING;2010-01-01 12:00:32.000
c;b;c;15;WALKING_DOWNSTAIRS;2010-01-01 12:00:34.560
c;b;a;15;WALKING_DOWNSTAIRS;2010-01-01 12:00:37.120
c;b;a;15;WALKING_DOWNSTAIRS;2010-01-01 12:00:39.680
c;b;c;15;WALKING_DOWNSTAIRS;2010-01-01 12:00:42.240
c;b;a;15;WALKING_DOWNSTAIRS;2010-01-01 12:00:44.800
c;b;a;15;WALKING_DOWNSTAIRS;2010-01-01 12:00:47.360
c;b;c;15;WALKING_DOWNSTAIRS;2010-01-01 12:00:49.920
c;b;c;15;WALKING_DOWNSTAIRS;2010-01-01 12:00:52.480
c;b;c;15;WALKING_DOWNSTAIRS;2010-01-01 12:00:55.040
c;b;c;15;WALKING_DOWNSTAIRS;2010-01-01 12:00:57.600
c;b;c;15;WALKING_DOWNSTAIRS;2010-01-01 12:01:00.160
c;b;a;15;WALKING_DOWNSTAIRS;2010-01-01 12:01:02.720
c;b;a;15;WALKING_DOWNSTAIRS;2010-01-01 12:01:05.280
c;b;c;15;WALKING_DOWNSTAIRS;2010-01-01 12:01:07.840
c;b;c;15;WALKING_DOWNSTAIRS;2010-01-01 12:01:10.400
c;b;c;15;WALKING_DOWNSTAIRS;2010-01-01 12:01:12.960
c;b;c;15;WALKING_DOWNSTAIRS;2010-01-01 12:01:15.520
c;b;c;15;WALKING_DOWNSTAIRS;2010-01-01 12:01:18.080
c;b;c;15;WALKING_DOWNSTAIRS;2010-01-01 12:01:20.640
c;b;a;15;WALKING_DOWNSTAIRS;2010-01-01 12:01:23.200
c;b;c;15;WALKING_DOWNSTAIRS;2010-01-01 12:01:25.760
a;b;c;15;WALKING_UPSTAIRS;2010-01-01 12:01:28.320
a;b;c;15;WALKING_UPSTAIRS;2010-01-01 12:01:30.880
a;b;c;15;WALKING_UPSTAIRS;2010-01-01 12:01:33.440
a;b;c;15;WALKING_UPSTAIRS;2010-01-01 12:01:36.000
a;b;c;15;WALKING_UPSTAIRS;2010-01-01 12:01:38.560
a;b;c;15;WALKING_UPSTAIRS;2010-01-01 12:01:41.120
a;b;c;15;WALKING_UPSTAIRS;2010-01-01 12:01:43.680
a;b;c;15;WALKING_UPSTAIRS;2010-01-01 12:01:46.240
a;b;c;15;WALKING_UPSTAIRS;2010-01-01 12:01:48.800
a;b;c;15;WALKING_UPSTAIRS;2010-01-01 12:01:51.360
a;b;c;15;WALKING_UPSTAIRS;2010-01-01 12:01:53.920
a;b;c;15;WALKING_UPSTAIRS;2010-01-01 12:01:56.480
a;b;c;15;WALKING_UPSTAIRS;2010-01-01 12:01:59.040
a;b;c;15;WALKING_UPSTAIRS;2010-01-01 12:02:01.600
a;b;c;15;WALKING_UPSTAIRS;2010-01-01 12:02:04.160
a;b;c;15;WALKING_UPSTAIRS;2010-01-01 12:02:06.720
a;b;c;15;WALKING_UPSTAIRS;2010-01-01 12:02:09.280
c;b;c;15;WALKING_UPSTAIRS;2010-01-01 12:02:11.840
a;b;c;15;WALKING_UPSTAIRS;2010-01-01 12:02:14.400
a;b;c;15;WALKING_UPSTAIRS;2010-01-01 12:02:16.960
a;b;c;15;WALKING_UPSTAIRS;2010-01-01 12:02:19.520
a;b;c;15;WALKING_UPSTAIRS;2010-01-01 12:02:22.080
a;b;c;15;WALKING_UPSTAIRS;2010-01-01 12:02:24.640
a;b;c;15;WALKING_UPSTAIRS;2010-01-01 12:02:27.200
b;a;b;16;STANDING;2010-01-01 12:02:29.760
b;a;b;16;STANDING;2010-01-01 12:02:32.320
b;a;b;16;STANDING;2010-01-01 12:02:34.880
b;a;b;16;STANDING;2010-01-01 12:02:37.440
b;a;b;16;STANDING;2010-01-01 12:02:40.000
b;a;b;16;STANDING;2010-01-01 12:02:42.560
b;a;b;16;STANDING;2010-01-01 12:02:45.120
b;a;b;16;STANDING;2010-01-01 12:02:47.680
b;a;b;16;STANDING;2010-01-01 12:02:50.240
b;a;b;16;STANDING;2010-01-01 12:02:52.800
b;a;b;16;STANDING;2010-01-01 12:02:55.360
b;a;b;16;STANDING;2010-01-01 12:02:57.920
b;a;b;16;STANDING;2010-01-01 12:03:00.480
b;a;b;16;STANDING;2010-01-01 12:03:03.040
b;a;b;16;STANDING;2010-01-01 12:03:05.600
b;a;b;16;STANDING;2010-01-01 12:03:08.160
b;a;b;16;STANDING;2010-01-01 12:03:10.720
b;a;b;16;STANDING;2010-01-01 12:03:13.280
b;a;b;16;STANDING;2010-01-01 12:03:15.840
b;a;b;16;STANDING;2010-01-01 12:03:18.400
b;b;b;16;STANDING;2010-01-01 12:03:20.960
b;a;b;16;STANDING;2010-01-01 12:03:23.520
b;a;b;16;STANDING;2010-01-01 12:03:26.080
b;a;b;16;STANDING;2010-01-01 12:03:28.640
b;a;b;16;STANDING;2010-01-01 12:03:31.200
b;a;b;16;STANDING;2010-01-01 12:03:33.760
b;a;b;16;STANDING;2010-01-01 12:03:36.320
b;a;b;16;STANDING;2010-01-01 12:03:38.880
b;a;b;16;STANDING;2010-01-01 12:03:41.440
b;a;b;16;STANDING;2010-01-01 12:03:44.000
b;a;b;16;STANDING;2010-01-01 12:03:46.560
b;a;b;16;STANDING;2010-01-01 12:03:49.120
b;a;b;16;STANDING;2010-01-01 12:03:51.680
b;a;b;16;STANDING;2010-01-01 12:03:54.240
b;a;b;16;STANDING;2010-01-01 12:03:56.800
b;a;b;16;STANDING;2010-01-01 12:03:59.360
b;b;b;16;SITTING;2010-01-01 12:04:01.920
b;a;b;16;SITTING;2010-01-01 12:04:04.480
b;a;b;16;SITTING;2010-01-01 12:04:07.040
b;a;b;16;SITTING;2010-01-01 12:04:09.600
b;b;b;16;SITTING;2010-01-01 12:04:12.160
b;b;c;16;SITTING;2010-01-01 12:04:14.720
b;a;b;16;SITTING;2010-01-01 12:04:17.280
b;a;b;16;SITTING;2010-01-01 12:04:19.840
b;a;b;16;SITTING;2010-01-01 12:04:22.400
b;a;b;16;SITTING;2010-01-01 12:04:24.960
b;a;b;16;SITTING;2010-01-01 12:04:27.520
b;a;b;16;SITTING;2010-01-01 12:04:30.080
b;a;b;16;SITTING;2010-01-01 12:04:32.640
b;a;b;16;SITTING;2010-01-01 12:04:35.200
b;a;b;16;SITTING;2010-01-01 12:04:37.760
b;a;b;16;SITTING;2010-01-01 12:04:40.320
b;a;b;16;SITTING;2010-01-01 12:04:42.880
b;a;b;16;SITTING;2010-01-01 12:04:45.440
b;a;b;16;SITTING;2010-01-01 12:04:48.000
b;a;b;16;SITTING;2010-01-01 12:04:50.560
b;a;b;16;SITTING;2010-01-01 12:04:53.120
b;a;b;16;SITTING;2010-01-01 12:04:55.680
b;a;b;16;SITTING;2010-01-01 12:04:58.240
b;a;b;16;SITTING;2010-01-01 12:05:00.800
b;a;b;16;SITTING;2010-01-01 12:05:03.360
b;a;b;16;SITTING;2010-01-01 12:05:05.920
b;a;b;16;SITTING;2010-01-01 12:05:08.480
b;a;b;16;SITTING;2010-01-01 12:05:11.040
b;a;b;16;SITTING;2010-01-01 12:05:13.600
b;a;b;16;SITTING;2010-01-01 12:05:16.160
b;a;c;16;SITTING;2010-01-01 12:05:18.720
b;c;b;16;LAYING;2010-01-01 12:05:21.280
b;c;b;16;LAYING;2010-01-01 12:05:23.840
b;c;b;16;LAYING;2010-01-01 12:05:26.400
b;c;b;16;LAYING;2010-01-01 12:05:28.960
b;c;b;16;LAYING;2010-01-01 12:05:31.520
b;c;b;16;LAYING;2010-01-01 12:05:34.080
b;c;b;16;LAYING;2010-01-01 12:05:36.640
b;c;b;16;LAYING;2010-01-01 12:05:39.200
b;c;b;16;LAYING;2010-01-01 12:05:41.760
b;c;b;16;LAYING;2010-01-01 12:05:44.320
b;c;b;16;LAYING;2010-01-01 12:05:46.880
b;c;b;16;LAYING;2010-01-01 12:05:49.440
b;c;b;16;LAYING;2010-01-01 12:05:52.000
b;c;b;16;LAYING;2010-01-01 12:05:54.560
b;c;b;16;LAYING;2010-01-01 12:05:57.120
b;c;b;16;LAYING;2010-01-01 12:05:59.680
b;c;b;16;LAYING;2010-01-01 12:06:02.240
b;c;b;16;LAYING;2010-01-01 12:06:04.800
b;c;b;16;LAYING;2010-01-01 12:06:07.360
b;c;b;16;LAYING;2010-01-01 12:06:09.920
b;c;b;16;LAYING;2010-01-01 12:06:12.480
b;c;b;16;LAYING;2010-01-01 12:06:15.040
b;c;b;16;LAYING;2010-01-01 12:06:17.600
b;c;b;16;LAYING;2010-01-01 12:06:20.160
b;c;b;16;LAYING;2010-01-01 12:06:22.720
b;c;b;16;LAYING;2010-01-01 12:06:25.280
b;c;b;16;LAYING;2010-01-01 12:06:27.840
b;c;b;16;LAYING;2010-01-01 12:06:30.400
b;c;b;16;LAYING;2010-01-01 12:06:32.960
b;c;b;16;LAYING;2010-01-01 12:06:35.520
b;c;b;16;LAYING;2010-01-01 12:06:38.080
b;c;b;16;LAYING;2010-01-01 12:06:40.640
b;c;b;16;LAYING;2010-01-01 12:06:43.200
b;c;b;16;LAYING;2010-01-01 12:06:45.760
b;c;b;16;LAYING;2010-01-01 12:06:48.320
a;b;c;16;WALKING;2010-01-01 12:06:50.880
a;b;c;16;WALKING;2010-01-01 12:06:53.440
a;b;c;16;WALKING;2010-01-01 12:06:56.000
a;b;c;16;WALKING;2010-01-01 12:06:58.560
a;b;c;16;WALKING;2010-01-01 12:07:01.120
a;b;c;16;WALKING;2010-01-01 12:07:03.680
a;b;c;16;WALKING;2010-01-01 12:07:06.240
a;b;c;16;WALKING;2010-01-01 12:07:08.800
a;b;c;16;WALKING;2010-01-01 12:07:11.360
a;b;c;16;WALKING;2010-01-01 12:07:13.920
a;b;c;16;WALKING;2010-01-01 12:07:16.480
a;b;c;16;WALKING;2010-01-01 12:07:19.040
a;b;c;16;WALKING;2010-01-01 12:07:21.600
a;b;c;16;WALKING;2010-01-01 12:07:24.160
a;b;c;16;WALKING;2010-01-01 12:07:26.720
a;b;c;16;WALKING;2010-01-01 12:07:29.280
a;b;c;16;WALKING;2010-01-01 12:07:31.840
a;b;c;16;WALKING;2010-01-01 12:07:34.400
a;b;c;16;WALKING;2010-01-01 12:07:36.960
a;b;c;16;WALKING;2010-01-01 12:07:39.520
a;b;c;16;WALKING;2010-01-01 12:07:42.080
a;b;c;16;WALKING;2010-01-01 12:07:44.640
a;b;c;16;WALKING;2010-01-01 12:07:47.200
a;b;c;16;WALKING;2010-01-01 12:07:49.760
a;b;c;16;WALKING;2010-01-01 12:07:52.320
a;b;c;16;WALKING;2010-01-01 12:07:54.880
a;b;c;16;WALKING_DOWNSTAIRS;2010-01-01 12:07:57.440
a;b;c;16;WALKING_DOWNSTAIRS;2010-01-01 12:08:00.000
a;b;c;16;WALKING_DOWNSTAIRS;2010-01-01 12:08:02.560
a;b;c;16;WALKING_DOWNSTAIRS;2010-01-01 12:08:05.120
c;b;c;16;WALKING_DOWNSTAIRS;2010-01-01 12:08:07.680
c;b;c;16;WALKING_DOWNSTAIRS;2010-01-01 12:08:10.240
c;b;c;16;WALKING_DOWNSTAIRS;2010-01-01 12:08:12.800
a;b;c;16;WALKING_DOWNSTAIRS;2010-01-01 12:08:15.360
a;b;c;16;WALKING_DOWNSTAIRS;2010-01-01 12:08:17.920
a;b;c;16;WALKING_DOWNSTAIRS;2010-01-01 12:08:20.480
a;b;c;16;WALKING_DOWNSTAIRS;2010-01-01 12:08:23.040
c;b;c;16;WALKING_DOWNSTAIRS;2010-01-01 12:08:25.600
c;b;c;16;WALKING_DOWNSTAIRS;2010-01-01 12:08:28.160
c;b;c;16;WALKING_DOWNSTAIRS;2010-01-01 12:08:30.720
c;b;c;16;WALKING_DOWNSTAIRS;2010-01-01 12:08:33.280
c;b;c;16;WALKING_DOWNSTAIRS;2010-01-01 12:08:35.840
c;b;c;16;WALKING_DOWNSTAIRS;2010-01-01 12:08:38.400
c;b;c;16;WALKING_DOWNSTAIRS;2010-01-01 12:08:40.960
c;b;c;16;WALKING_DOWNSTAIRS;2010-01-01 12:08:43.520
c;b;c;16;WALKING_DOWNSTAIRS;2010-01-01 12:08:46.080
c;b;c;16;WALKING_DOWNSTAIRS;2010-01-01 12:08:48.640
c;b;c;16;WALKING_DOWNSTAIRS;2010-01-01 12:08:51.200
c;b;c;16;WALKING_DOWNSTAIRS;2010-01-01 12:08:53.760
c;b;c;16;WALKING_DOWNSTAIRS;2010-01-01 12:08:56.320
a;b;c;16;WALKING_UPSTAIRS;2010-01-01 12:08:58.880
a;b;c;16;WALKING_UPSTAIRS;2010-01-01 12:09:01.440
a;b;c;16;WALKING_UPSTAIRS;2010-01-01 12:09:04.000
a;b;c;16;WALKING_UPSTAIRS;2010-01-01 12:09:06.560
a;b;c;16;WALKING_UPSTAIRS;2010-01-01 12:09:09.120
a;b;c;16;WALKING_UPSTAIRS;2010-01-01 12:09:11.680
a;b;c;16;WALKING_UPSTAIRS;2010-01-01 12:09:14.240
a;b;c;16;WALKING_UPSTAIRS;2010-01-01 12:09:16.800
a;b;c;16;WALKING_UPSTAIRS;2010-01-01 12:09:19.360
a;b;c;16;WALKING_UPSTAIRS;2010-01-01 12:09:21.920
a;b;c;16;WALKING_UPSTAIRS;2010-01-01 12:09:24.480
a;b;c;16;WALKING_UPSTAIRS;2010-01-01 12:09:27.040
a;b;c;16;WALKING_UPSTAIRS;2010-01-01 12:09:29.600
a;b;c;16;WALKING_UPSTAIRS;2010-01-01 12:09:32.160
a;b;c;16;WALKING_UPSTAIRS;2010-01-01 12:09:34.720
a;b;c;16;WALKING_UPSTAIRS;2010-01-01 12:09:37.280
a;b;c;16;WALKING_UPSTAIRS;2010-01-01 12:09:39.840
a;b;c;16;WALKING_UPSTAIRS;2010-01-01 12:09:42.400
a;b;c;16;WALKING_UPSTAIRS;2010-01-01 12:09:44.960
a;b;c;16;WALKING_UPSTAIRS;2010-01-01 12:09:47.520
a;b;c;16;WALKING_UPSTAIRS;2010-01-01 12:09:50.080
a;b;c;16;WALKING_UPSTAIRS;2010-01-01 12:09:52.640
a;b;c;16;WALKING_UPSTAIRS;2010-01-01 12:09:55.200
a;b;c;16;WALKING_UPSTAIRS;2010-01-01 12:09:57.760
a;b;c;16;WALKING_UPSTAIRS;2010-01-01 12:10:00.320
a;b;c;16;WALKING_UPSTAIRS;2010-01-01 12:10:02.880
a;b;c;16;WALKING_UPSTAIRS;2010-01-01 12:10:05.440
b;a;b;16;STANDING;2010-01-01 12:10:08.000
b;a;b;16;STANDING;2010-01-01 12:10:10.560
b;a;b;16;STANDING;2010-01-01 12:10:13.120
b;a;b;16;STANDING;2010-01-01 12:10:15.680
b;a;b;16;STANDING;2010-01-01 12:10:18.240
b;a;b;16;STANDING;2010-01-01 12:10:20.800
b;a;b;16;STANDING;2010-01-01 12:10:23.360
b;a;b;16;STANDING;2010-01-01 12:10:25.920
b;a;b;16;STANDING;2010-01-01 12:10:28.480
b;a;b;16;STANDING;2010-01-01 12:10:31.040
b;a;b;16;STANDING;2010-01-01 12:10:33.600
b;a;b;16;STANDING;2010-01-01 12:10:36.160
b;a;b;16;STANDING;2010-01-01 12:10:38.720
b;a;b;16;STANDING;2010-01-01 12:10:41.280
b;a;b;16;STANDING;2010-01-01 12:10:43.840
b;a;b;16;STANDING;2010-01-01 12:10:46.400
b;a;b;16;STANDING;2010-01-01 12:10:48.960
b;a;b;16;STANDING;2010-01-01 12:10:51.520
b;a;b;16;STANDING;2010-01-01 12:10:54.080
b;a;b;16;STANDING;2010-01-01 12:10:56.640
b;a;b;16;STANDING;2010-01-01 12:10:59.200
b;a;b;16;STANDING;2010-01-01 12:11:01.760
b;a;b;16;STANDING;2010-01-01 12:11:04.320
b;a;b;16;STANDING;2010-01-01 12:11:06.880
b;a;b;16;STANDING;2010-01-01 12:11:09.440
b;a;b;16;STANDING;2010-01-01 12:11:12.000
b;a;b;16;STANDING;2010-01-01 12:11:14.560
b;a;b;16;STANDING;2010-01-01 12:11:17.120
b;a;b;16;STANDING;2010-01-01 12:11:19.680
b;a;b;16;STANDING;2010-01-01 12:11:22.240
b;a;b;16;STANDING;2010-01-01 12:11:24.800
b;a;b;16;STANDING;2010-01-01 12:11:27.360
b;a;b;16;STANDING;2010-01-01 12:11:29.920
b;a;b;16;STANDING;2010-01-01 12:11:32.480
b;a;b;16;STANDING;2010-01-01 12:11:35.040
b;a;b;16;STANDING;2010-01-01 12:11:37.600
b;a;b;16;STANDING;2010-01-01 12:11:40.160
b;a;b;16;STANDING;2010-01-01 12:11:42.720
b;a;b;16;STANDING;2010-01-01 12:11:45.280
b;a;b;16;STANDING;2010-01-01 12:11:47.840
b;a;b;16;STANDING;2010-01-01 12:11:50.400
b;a;b;16;STANDING;2010-01-01 12:11:52.960
b;a;b;16;SITTING;2010-01-01 12:11:55.520
b;a;b;16;SITTING;2010-01-01 12:11:58.080
b;a;b;16;SITTING;2010-01-01 12:12:00.640
b;a;b;16;SITTING;2010-01-01 12:12:03.200
b;a;b;16;SITTING;2010-01-01 12:12:05.760
b;a;b;16;SITTING;2010-01-01 12:12:08.320
b;a;b;16;SITTING;2010-01-01 12:12:10.880
b;a;b;16;SITTING;2010-01-01 12:12:13.440
b;a;b;16;SITTING;2010-01-01 12:12:16.000
b;a;b;16;SITTING;2010-01-01 12:12:18.560
