sid;start_time;end_time;value
ASL_2008_02_1552;935;1027;WATER-PUMPSSN
ASL_2008_02_156;4736;4766;ABSENT11N
ASL_2008_02_156;1050;1097;DEVIL/MISCHIEVOUS3crvd-3N
ASL_2008_02_156;1527;1571;DEVIL/MISCHIEVOUS3crvd-3N
ASL_2008_02_156;4488;4535;DISAPPOINT11N
ASL_2008_02_156;510;547;MINUTEDDN
ASL_2008_02_156;750;790;MIRRORB-LB-LN
ASL_2008_02_156;3990;4045;MISCOMMUNICATECCN
ASL_2008_02_156;4240;4270;MISUNDERSTANDV/2V/2N
ASL_2008_02_156;282;320;NO-PROBLEMF/9F/9N
ASL_2008_02_157;1980;2025;MISTAKEYYN
ASL_2008_02_157;1740;1775;MISTAKEYYN
ASL_2008_02_157;2245;2300;MISUNDERSTANDV/2V/2N
ASL_2008_02_157;2545;2611;MISUNDERSTANDV/2V/2N
ASL_2008_02_157;2925;2985;MIX-UPcrvd-5crvd-5N
ASL_2008_02_157;3825;3870;MOLDcrvd-5crvd-5N
ASL_2008_02_157;4082;4125;MONDAYbent-Mbent-MN
ASL_2008_02_157;776;800;MOSQUEbent-Mbent-MN
ASL_2008_02_157;3455;3505;SHOWbent-Mbent-MN
ASL_2008_02_158;1465;1515;EVERY-MONTH/RENT11N
ASL_2008_02_158;317;370;MONEYbent-Mbent-MN
ASL_2008_02_158;531;586;MONKEY55-CN
ASL_2008_02_158;1210;1241;ONE-MONTH11N
ASL_2008_02_158;746;785;ns-MONTANAbent-Mbent-MN
ASL_2008_02_159;1745;1786;MOONcrvd-Lcrvd-LN
ASL_2008_02_159;2092;2190;MOPX-over-thumbX-over-thumbN
ASL_2008_02_159;2326;2371;MOREflat-Oflat-ON
ASL_2008_02_159;2556;2595;MORNINGflat-Bflat-BY
ASL_2008_02_2910;2056;2130;CONTINUE1010N
ASL_2008_02_2910;1310;1350;DISCONNECTF/95N
ASL_2008_02_2910;2722;2772;IMPRESS-MEMORY1010N
ASL_2008_02_2910;1842;1887;RELIGIONRRN
ASL_2008_02_2910;2270;2320;REMEMBER1010N
ASL_2008_02_2910;2985;3031;REMINDbent-B-Lbent-B-LN
ASL_2008_02_2910;2476;2523;REMIND-2pbent-B-Lbent-B-LN
ASL_2008_02_2910;3280;3316;REMOVEA5N
ASL_2008_02_2910;1580;1650;WHEW/RELIEVEDBBN
ASL_2008_02_2911;640;679;ANSWER11N
ASL_2008_02_2911;390;460;FIGHTSSN
ASL_2008_02_2911;1075;1107;FILL-OUTflat-Oflat-ON
ASL_2008_02_2911;834;876;REPORTRRN
ASL_2008_02_2911;1329;1378;REPORT+AGENTRB-LN
ASL_2008_02_2911;1820;1859;SHOW11N
ASL_2008_02_2911;2050;2095;SHOWRRN
ASL_2008_02_2911;2600;2653;SHOW+AGENT1B-LN
ASL_2008_02_2911;2330;2386;SHOW+AGENTRB-LN
ASL_2008_02_2911;1576;1612;WRITE+AGENTbaby-OB-LN
ASL_2008_02_2912;866;930;APPOINTMENTcrvd-sprd-BSN
ASL_2008_02_2912;1353;1391;GET-OUTcrvd-Ucrvd-UN
ASL_2008_02_2912;1130;1185;INSTITUTEIIN
ASL_2008_02_2912;175;225;REPUBLICANRRN
ASL_2008_02_2912;627;678;RESEARCH11N
ASL_2008_02_2912;410;460;RESEARCHRRN
ASL_2008_02_2912;1815;1847;RESPECTRRN
ASL_2008_02_2912;2035;2075;RESPONSIBILITYRRN
ASL_2008_02_2912;2215;2275;RESPONSIBILITYbent-B-Lbent-B-LN
ASL_2008_02_2912;2435;2495;RESTB-LB-LN
ASL_2008_02_2913;1365;1402;#RRRRN
ASL_2008_02_2913;40;70;RESTAURANTRRN
ASL_2008_02_2913;1145;1210;RESTLESScrvd-Vcrvd-VN
ASL_2008_02_2913;815;876;RESTLESScrvd-Vcrvd-VN
ASL_2008_02_2913;1580;1625;RESULTRRN
ASL_2008_02_2913;2531;2575;RETIRER-LR-LN
ASL_2008_02_2913;2000;2052;STAND-UPV/2V/2N
ASL_2008_02_2913;2255;2318;STAND-UP+ASCENDV/2V/2N
ASL_2008_02_2913;1795;1840;WEEKENDB-LB-LN
ASL_2008_02_2914;2055;2090;(U)BOWTIEcocked-UU/HN
ASL_2008_02_2914;1395;1427;LIVE1010N
ASL_2008_02_2914;1155;1195;RECYCLERRN
ASL_2008_02_2914;135;182;RETIRELLN
ASL_2008_02_2914;582;612;REVENGEbaby-Obaby-ON
ASL_2008_02_2914;920;955;REVIEWR-LR-LN
ASL_2008_02_2914;1797;1860;RIBcrvd-Lcrvd-LN
ASL_2008_02_2914;2502;2560;RIBS44N
ASL_2008_02_2914;2775;2800;RICHS5N
ASL_2008_02_2914;347;380;VACATION55N
ASL_2008_02_2915;1556;1595;(L)RIFLELLN
ASL_2008_02_2915;2746;2760;CORRECT11N
ASL_2008_02_2915;2275;2316;LEFT-ARMcrvd-flat-Bcrvd-flat-BN
ASL_2008_02_2915;2521;2550;LEGAL-RIGHTB-LB-LN
ASL_2008_02_2915;650;690;RIDEcrvd-Ucrvd-UN
ASL_2008_02_2915;841;910;RIDE-ON33N
ASL_2008_02_2915;1075;1115;RIDE-ON33N
ASL_2008_02_2915;1832;1880;RIFLEL-XL-XN
ASL_2008_02_2915;1315;1341;SILLYYYN
ASL_2008_02_2915;70;92;WEALTHYcrvd-5crvd-5N
ASL_2008_02_2915;332;365;ns-RICHMONDRRN
ASL_2008_02_2916;580;607;RIGHTRRN
ASL_2008_02_2916;870;907;RINGopen-Fopen-FN
ASL_2008_02_2917;802;842;CAKEcrvd-sprd-Bcrvd-sprd-BN
ASL_2008_02_2917;1385;1487;LADDERcrvd-5SN
ASL_2008_02_2917;1995;2036;RECLINE/ROCKING-CHAIR33N
ASL_2008_02_2917;250;281;RIPX-over-thumbX-over-thumbN
ASL_2008_02_2917;1060;1102;ROCKAAN
ASL_2008_02_2917;1680;1730;ROCKETRRN
ASL_2008_02_2917;2725;2797;SCL:V"person rolling aroundV/2V/2N
ASL_2008_02_2917;545;585;TAKE-ADVANTAGE2525N
ASL_2008_02_2918;4910;4945;FLOWERRRN
ASL_2008_02_2918;654;710;ROLLER-BLADEflat-Bflat-BN
ASL_2008_02_2918;416;477;ROLLER-SKATEcrvd-Vcrvd-VN
ASL_2008_02_2918;180;240;ROLLINGbent-1bent-1N
ASL_2008_02_2918;3521;3580;ROOMMATEcrvd-5crvd-5N
ASL_2008_02_2918;3879;3925;ROOSTER33N
ASL_2008_02_2918;4621;4662;ROPERRN
ASL_2008_02_2918;4271;4325;SPILLflat-O5N
ASL_2008_02_2919;2845;2910;DCL"rough surface5-C5-CN
ASL_2008_02_2919;147;190;FLOWERflat-Oflat-ON
ASL_2008_02_2919;770;788;ROUGH5-C-L5-C-LN
ASL_2008_02_2919;1460;1525;ROYALL-XL-XN
ASL_2008_02_2919;2030;2090;RUBAAN
ASL_2008_02_2919;2517;2555;RUBBERXXN
ASL_2008_02_2919;3137;3165;RUINXXN
ASL_2008_02_2920;1080;1142;LEAK44N
ASL_2008_02_2920;335;366;RUNL-XL-XN
ASL_2008_02_2920;575;620;RUNL-XL-XN
ASL_2008_02_2920;822;880;RUN-MACHINEB-LB-LN
ASL_2008_02_2920;1317;1371;RUNNY-NOSE44N
ASL_2008_02_2920;2020;2082;SSSN
ASL_2008_02_2920;2235;2267;SAFESSN
ASL_2008_02_2920;2550;2585;SAILBOATbent-B-Lbent-B-LN
ASL_2008_02_2920;1795;1832;ns-RUSSIA55N
ASL_2008_02_2920;1500;1537;ns-nat-RUSSIA11N
ASL_2008_02_2921;1240;1285;ALSO11N
ASL_2008_02_2921;3505;3545;FLIP-FLOP11N
ASL_2008_02_2921;240;294;SALADcrvd-5crvd-5N
ASL_2008_02_2921;470;515;SALTV/2V/2N
ASL_2008_02_2921;925;985;SAMEYYN
ASL_2008_02_2921;700;741;SAME-TIMEI-L-YYN
ASL_2008_02_2921;2325;2375;ns-#SDSDN
ASL_2008_02_2921;2565;2606;ns-#SFSF/9N
ASL_2008_02_2921;3910;3955;ns-SANTA-CLAUScrvd-5crvd-5N
ASL_2008_02_2922;2620;2680;SAFE_2+AGENTSB-LN
ASL_2008_02_2922;440;490;SATISFIEDBBN
ASL_2008_02_2922;761;825;SATURDAYSSN
ASL_2008_02_2922;1095;1155;SAUCE1010N
ASL_2008_02_2922;2125;2180;SAVEV/2V/2N
ASL_2008_02_2922;2355;2435;SAVE-MONEYflat-Oflat-ON
ASL_2008_02_2922;2950;3020;SAWflat-Bflat-BN
ASL_2008_02_2922;3245;3290;SAY11N
ASL_2008_02_2923;1210;1246;AFRAIDS5N
ASL_2008_02_2923;2900;2932;CUT-WITH-SCISSORSV/2U/HN
ASL_2008_02_2923;832;881;MENTAL-SCARXXN
ASL_2008_02_2923;1652;1740;SCARF1X-over-thumbN
ASL_2008_02_2923;1950;2000;SCHEDULE44N
ASL_2008_02_2923;2190;2235;SCHOOLB-LB-LN
ASL_2008_02_2923;2435;2490;SCIENCE1010N
ASL_2008_02_2923;2673;2726;SCIENCE+AGENT10B-LN
ASL_2008_02_2923;3483;3532;SCOLD11N
ASL_2008_02_2923;3187;3240;SHEARS/SHAVEbent-Bbent-BN
ASL_2008_02_2924;3892;3932;EXPLOIT2525N
ASL_2008_02_2924;1925;1952;GIRL-SCOUTOtherOtherN
ASL_2008_02_2924;3265;3355;MOVIE+SQUARE51N
ASL_2008_02_2924;2297;2347;SCRAPE5-C5-CN
ASL_2008_02_2924;2605;2641;SCREAM5-C-L5-C-LN
ASL_2008_02_2924;2905;2965;SCREEN/FILTER44N
ASL_2008_02_2924;3595;3660;SCREWDRIVERU/HU/HN
ASL_2008_02_2924;4341;4385;SCUBA5-C5-CN
ASL_2008_02_2924;1265;1325;ns-SCOTLAND44N
ASL_2008_02_2925;901;980;SECOND-OF-TIME11N
ASL_2008_02_2925;1637;1675;SECRETAAN
ASL_2008_02_2925;1876;1915;SECRETARYP/KP/KN
ASL_2008_02_2925;2115;2136;SEEP/KP/KN
ASL_2008_02_2925;2791;2855;SEE-SAWcrvd-Vcrvd-VN
ASL_2008_02_2925;2340;2375;SEEMcrvd-flat-Bcrvd-flat-BN
ASL_2008_02_2925;3020;3037;SELF+:i1010N
ASL_2008_02_2925;45;80;STAMP-SEAL1010N
ASL_2008_02_2926;642;660;CALL-ON-RELAY/VRSXXN
ASL_2008_02_2926;852;876;RUDE2525N
ASL_2008_02_2926;197;221;SELLflat-Oflat-ON
ASL_2008_02_2926;422;455;SENATESSN
ASL_2008_02_2926;1330;1355;SENDbent-B-LB-LN
ASL_2008_02_2926;1115;1150;SEND/MAILS5N
ASL_2008_02_2926;1546;1585;SENIOR55N
ASL_2008_02_2926;1795;1830;SENIOR-CITIZENSCN
ASL_2008_02_2926;2040;2071;SENSITIVE2525N
ASL_2008_02_2926;2261;2295;SEPARATEcrvd-B10N
ASL_2008_02_2927;2840;2905;DARKflat-Bflat-BN
ASL_2008_02_2927;775;820;ERECTcrvd-BB-LN
ASL_2008_02_2927;1185;1225;FEWflat-O4N
ASL_2008_02_2927;530;585;SERVICEB-LB-LN
ASL_2008_02_2927;236;286;SERVICE+AGENTB-LB-LN
ASL_2008_02_2927;960;1005;SET-UP1010N
ASL_2008_02_2927;1430;1495;SEWF/9F/9N
ASL_2008_02_2927;2535;2585;SEX/GENDERXXN
ASL_2008_02_2927;1975;2045;STITCHF/9F/9N
ASL_2008_02_2928;275;310;EXPOSES5N
ASL_2008_02_2928;1240;1325;SHAKE-BY-HANDScrvd-5crvd-5N
ASL_2008_02_2928;1510;1545;SHAMEbent-B-Lcrvd-BN
ASL_2008_02_2928;1745;1806;SHAMPOOcrvd-5crvd-5N
ASL_2008_02_2928;2990;3020;SHARP2525N
ASL_2008_02_2928;4620;4680;SHAVEXXN
ASL_2008_02_2928;4275;4331;SHAVEYYN
ASL_2008_02_2928;990;1045;STRANGLEcrvd-5crvd-5N
ASL_2008_02_2928;2355;2576;ns-nat-SHANGHAIIIN
ASL_2008_02_2929;2490;2538;ASTONISHEDSCN
ASL_2008_02_2929;16;63;SHEEPV/2V/2Y
ASL_2008_02_2929;702;745;SHELF/FLOORBBN
ASL_2008_02_2929;1093;1134;SHINE2525N
ASL_2008_02_2929;1368;1434;SHIP33N
ASL_2008_02_2929;2746;2773;SHOESSN
ASL_2008_02_2929;2997;3045;SHOOTLLN
ASL_2008_02_2929;2211;2267;THINK+SHOCK15N
ASL_2008_02_2929;1934;1985;VOLUNTEER/SHIRTF/9F/9N
ASL_2008_02_293;715;770;DROPflat-O5N
ASL_2008_02_293;1056;1111;GAS/GAS-UP1010N
ASL_2008_02_293;3093;3110;MYSTERY1XN
ASL_2008_02_293;127;155;PUSH55N
ASL_2008_02_293;400;425;PUTflat-Oflat-ON
ASL_2008_02_293;1590;1635;PUT-ON-HEARING-AIDXXN
ASL_2008_02_293;2160;2192;PUT-ON-RINGopen-Fopen-FN
ASL_2008_02_293;2710;2812;PUZZLE/PUSH-BUTTONS1010N
ASL_2008_02_293;3345;3400;QG/QG/QN
ASL_2008_02_2930;255;305;BUYflat-Oflat-ON
ASL_2008_02_2930;1338;1380;DEVELOPBBN
ASL_2008_02_2930;842;874;SHORTU/HU/HN
ASL_2008_02_2930;637;670;SHORT-HEIGHTB-LB-LN
ASL_2008_02_2930;1081;1147;SHORTSbent-B-Lbent-B-LN
ASL_2008_02_2930;1600;1627;SHOULDXXN
ASL_2008_02_2930;1870;1928;SHOVEL/DIGAAN
ASL_2008_02_2930;2112;2152;SHOW11N
ASL_2008_02_2930;2337;2370;SHOWERScrvd-5N
ASL_2008_02_2930;2568;2608;SHUT-UPcrvd-sprd-Bflat-ON
ASL_2008_02_2931;2516;2580;(2h)alt.USE-SIGN-LANGUAGEScrvd-5N
ASL_2008_02_2931;1084;1175;DISGUST5-C5-CN
ASL_2008_02_2931;1767;1819;PAPER-CHECK/CARDLbaby-ON
ASL_2008_02_2931;631;664;SHYbent-B-Lbent-B-LN
ASL_2008_02_2931;887;929;SICK2525N
ASL_2008_02_2931;1527;1573;SIDEB-LB-LN
ASL_2008_02_2931;2757;2799;SIGNATUREU/HU/HN
ASL_2008_02_2931;2987;3028;SILLYYYN
ASL_2008_02_2931;3229;3265;SILVERSSN
ASL_2008_02_2932;2890;2936;ALONE11N
ASL_2008_02_2932;3431;3525;BACHELOR11N
ASL_2008_02_2932;2629;2675;BACHELOR11N
ASL_2008_02_2932;1013;1060;HURTbent-1bent-1N
ASL_2008_02_2932;1503;1574;MUSICB-LB-LY
ASL_2008_02_2932;2338;2398;MUSIC++AGENTB-LB-LN
ASL_2008_02_2932;494;566;SAMEYYN
ASL_2008_02_2932;749;776;SIMPLEF/9F/9N
ASL_2008_02_2932;1230;1296;UP-TO-NOWbent-1bent-1N
ASL_2008_02_2933;1470;1510;BONEcrvd-Vcrvd-VN
ASL_2008_02_2933;1730;1780;DOUBTV/2crvd-VN
ASL_2008_02_2933;561;624;GIRL+CORRECT+LAW10LN
ASL_2008_02_2933;271;354;HURTbent-1bent-1N
ASL_2008_02_2933;1191;1275;ICE-SKATEXXN
ASL_2008_02_2933;755;789;SITU/Hcrvd-UN
ASL_2008_02_2933;939;987;SITUATIONSSN
ASL_2008_02_2933;2013;2080;SKIXXN
ASL_2008_02_2933;2275;2295;SKILL1010N
ASL_2008_02_2933;2647;2705;SKINL-XL-XN
ASL_2008_02_2934;3605;3645;BEDB-LB-LN
ASL_2008_02_2934;730;785;SKIRT55N
ASL_2008_02_2934;1990;2031;SKUNK88N
ASL_2008_02_2934;2517;2556;SKYB-LB-LN
ASL_2008_02_2934;3060;3132;SKYSCRAPER11N
ASL_2008_02_2934;3385;3452;SLAVESSN
ASL_2008_02_2934;3811;3850;SLEEPcrvd-sprd-Bflat-ON
ASL_2008_02_2934;4045;4110;SLEEPcrvd-sprd-Bflat-ON
ASL_2008_02_2934;302;355;THINIIN
ASL_2008_02_2935;3246;3305;ADVENTUROUS/SNEAKY11N
ASL_2008_02_2935;396;447;LONG-SLEEVECB-LY
ASL_2008_02_2935;1370;1430;SCL:V"person falling in placeV/2V/2N
ASL_2008_02_2935;641;690;SHORT-SLEEVECB-LY
ASL_2008_02_2935;930;970;SLICE11N
ASL_2008_02_2935;1820;1890;SLIDING-DOORSB-xdB-xdN
ASL_2008_02_2935;2166;2247;SLIPPERB-LB-LN
ASL_2008_02_2935;2480;2525;SLIPPERYB-LB-LN
ASL_2008_02_2935;2726;2782;SLOWB-Lbent-B-LN
ASL_2008_02_2935;3780;3815;SMELLB-LB-LN
ASL_2008_02_2936;320;355;SMILEtight-Cflat-ON
ASL_2008_02_2936;1095;1150;SMOKEV/2V/2N
ASL_2008_02_2936;1801;1835;SMOOTH8AN
ASL_2008_02_2936;1310;1351;SMOOTHflat-OAN
ASL_2008_02_2936;1535;1560;SMOOTH-SURFACEcrvd-Bcrvd-BN
ASL_2008_02_2936;2032;2067;SNAKEcrvd-Vcrvd-VN
ASL_2008_02_2936;2255;2292;SNEEZEbent-1bent-1N
ASL_2008_02_2936;2601;2640;SNORKELLLN
ASL_2008_02_2936;2885;2936;SNOW55N
ASL_2008_02_2936;561;630;STEAMcrvd-5crvd-5N
ASL_2008_02_2937;1521;1570;#SSSSN
ASL_2008_02_2937;2690;2740;DCL:crvd-V"couch shaped objectcrvd-Vcrvd-VN
ASL_2008_02_2937;1300;1340;KICKBBN
ASL_2008_02_2937;810;865;SNOWMOBILESSN
ASL_2008_02_2937;1073;1120;SOAPB-Lbent-B-LN
ASL_2008_02_2937;1742;1785;SOCIAL-WORKSWN
ASL_2008_02_2937;1970;2015;SOCIETYSSN
ASL_2008_02_2937;2197;2236;SOCKS11N
ASL_2008_02_2937;2425;2456;SODA255N
ASL_2008_02_2938;2080;2131;BOY+BABYtight-Ccrvd-flat-BN
ASL_2008_02_2938;220;251;DCL:crvd-V"couch shaped objectcrvd-Bcrvd-BN
ASL_2008_02_2938;755;812;MILITARYSSN
ASL_2008_02_2938;431;500;SOFTcrvd-sprd-Bflat-ON
ASL_2008_02_2938;1002;1032;SOMEB-LB-LN
ASL_2008_02_2938;1230;1272;SOMETHING/ONE11N
ASL_2008_02_2938;1430;1490;SOMETIMES11N
ASL_2008_02_2938;2318;2354;SOONF/9F/9N
ASL_2008_02_2938;2940;3010;SOPHISTICATEDHornsHornsN
ASL_2008_02_2938;1795;1830;WHERE11N
ASL_2008_02_2939;1710;1745;GHOST88N
ASL_2008_02_2939;2255;2295;SERIOUS11N
ASL_2008_02_2939;825;880;SOPHOMORE11N
ASL_2008_02_2939;1160;1195;SOPHOMORE_255N
ASL_2008_02_2939;1461;1545;SORRYSSN
ASL_2008_02_2939;1925;1985;SOUPU/HU/HN
ASL_2008_02_2939;3915;3970;SOUTHSSN
ASL_2008_02_2939;3440;3475;SOUTHSSN
ASL_2008_02_2939;2735;2825;SOUTH+(A)ns-AFRICASAN
ASL_2008_02_2939;320;355;STICKYopen-88N
ASL_2008_02_294;255;310;ARGUE11N
ASL_2008_02_294;503;542;CENT+TWENTY-FIVED25N
ASL_2008_02_294;1055;1105;QUEENG/QG/QN
ASL_2008_02_294;1295;1335;QUESTION11N
ASL_2008_02_294;1545;1596;QUIETBBN
ASL_2008_02_294;1806;1836;QUITU-LU-LN
ASL_2008_02_294;2033;2062;QUOTE/TOPICV/2crvd-VN
ASL_2008_02_294;2255;2320;RRRN
ASL_2008_02_294;2792;2855;RABBIcrvd-Lcrvd-LN
ASL_2008_02_2940;2068;2161;CAR+DCL:1"speedometerS1N
ASL_2008_02_2940;1585;1625;GOAL11N
ASL_2008_02_2940;2405;2430;SMOOTHflat-OAN
ASL_2008_02_2940;285;345;SPAGHETTIIIN
ASL_2008_02_2940;1081;1145;SPANKB-LB-LN
ASL_2008_02_2940;1342;1375;SPECIAL/EXCEPTF/9F/9N
ASL_2008_02_2940;1787;1832;SPEECH/ORALcrvd-Vcrvd-VN
ASL_2008_02_2940;2651;2675;SPENDS5N
ASL_2008_02_2940;790;840;ns-nat-SPAINsml-C/3sml-C/3N
ASL_2008_02_2941;950;995;DRAGONA4N
ASL_2008_02_2941;2655;2690;GROWflat-O5N
ASL_2008_02_2941;1950;2010;HIGH-HEELSIIN
ASL_2008_02_2941;696;740;HOT-SPICYB-LB-LN
ASL_2008_02_2941;266;290;SPENDS1N
ASL_2008_02_2941;1221;1275;SPICY255N
ASL_2008_02_2941;1505;1545;SPIDERcrvd-5crvd-5N
ASL_2008_02_2941;2196;2247;SPIN11N
ASL_2008_02_2941;2400;2430;SPITSbent-1N
ASL_2008_02_2941;3045;3140;SPRINKLER44N
ASL_2008_02_2942;318;365;BAKING-SPRINKLESfanned-flat-Ofanned-flat-ON
ASL_2008_02_2942;4995;5041;DCL"flat stackbent-Bbent-BN
ASL_2008_02_2942;1105;1151;RAIN55N
ASL_2008_02_2942;1355;1405;SQUAREbent-1bent-1N
ASL_2008_02_2942;1581;1610;SQUIRRELcrvd-Vcrvd-VN
ASL_2008_02_2942;4205;4261;STABSSN
ASL_2008_02_2942;4502;4535;STABSSN
ASL_2008_02_2942;1812;1865;ns-nat-SRI-LANKA11N
ASL_2008_02_2943;1221;1292;CHASE1010N
ASL_2008_02_2943;981;1030;DOWNSTAIRScrvd-Vcrvd-VN
ASL_2008_02_2943;3116;3157;LETTER/MAIL1010N
ASL_2008_02_2943;4176;4240;SAMEYYN
ASL_2008_02_2943;535;566;SHELF/FLOORBBN
ASL_2008_02_2943;291;330;STAGESSY
ASL_2008_02_2943;2065;2135;STAMPU/HU/HN
ASL_2008_02_2943;3905;3950;STANDV/2V/2N
ASL_2008_02_2943;3551;3590;STANDV/2V/2N
ASL_2008_02_2943;731;791;UPSTAIRScrvd-Vcrvd-VN
ASL_2008_02_2944;1945;1970;(1h)STAYYYN
ASL_2008_02_2944;3130;3205;DCL"steam risingflat-Ofanned-flat-ON
ASL_2008_02_2944;855;946;LOOKV/2V/2N
ASL_2008_02_2944;1096;1156;LOOKV/2V/2N
ASL_2008_02_2944;585;625;STAR11N
ASL_2008_02_2944;1519;1560;START11N
ASL_2008_02_2944;1745;1795;STATESSN
ASL_2008_02_2944;2175;2205;STEALV/2crvd-VY
ASL_2008_02_2944;2635;2700;STEALTHYB-LB-LN
ASL_2008_02_2944;3425;3520;STEAMcrvd-5crvd-5N
ASL_2008_02_2945;575;660;PEAK-MOUNTAINcrvd-BB-LN
ASL_2008_02_2945;290;340;STEEPBBN
ASL_2008_02_2945;1725;1785;STEPSflat-Bflat-BN
ASL_2008_02_2945;3155;3185;STICKYopen-88N
ASL_2008_02_2945;3421;3465;STILLYYN
ASL_2008_02_2945;3945;3990;STIMULATES1N
ASL_2008_02_2945;930;996;TURN+BROTHERLLN
ASL_2008_02_2945;1224;1275;TURN+FATHERwg105N
ASL_2008_02_2945;2776;2847;TURN+GIRL+CORRECTalt-GLN
ASL_2008_02_2945;1470;1530;TURN+MOTHERalt-G5N
ASL_2008_02_2946;690;763;CHERISH5-CSN
ASL_2008_02_2946;458;494;STINGX-over-thumbX-over-thumbN
ASL_2008_02_2946;248;286;STING-FACEX-over-thumbX-over-thumbN
ASL_2008_02_2947;1857;1932;INVESTcrvd-3crvd-3N
ASL_2008_02_2947;378;440;SMELLYBBN
ASL_2008_02_2947;683;722;STINKopen-Fopen-FN
ASL_2008_02_2947;945;1040;STIRAAN
ASL_2008_02_2947;2170;2212;STOMACHbent-B-Lbent-B-LN
ASL_2008_02_2947;2415;2443;STOPB-LB-LN
ASL_2008_02_2948;513;548;FINISH55N
ASL_2008_02_2948;1332;1365;SELLflat-Oflat-ON
ASL_2008_02_2948;1010;1070;STOPLIGHTflat-Ocrvd-sprd-BN
ASL_2008_02_2948;2159;2240;STORYcrvd-Bflat-ON
ASL_2008_02_2948;1896;1962;STORYcrvd-Bflat-ON
ASL_2008_02_2948;2433;2470;STRAIGHTBBN
ASL_2008_02_2948;2700;2760;STRAWF/9F/9N
ASL_2008_02_2948;3085;3117;STRAWBERRYF/95N
ASL_2008_02_2948;1645;1740;WIND55N
ASL_2008_02_2949;2127;2160;BOWLING-STRIKE11N
ASL_2008_02_2949;232;280;CHERRYOON
ASL_2008_02_2949;2905;2959;DCL"thick stripL-XL-XN
ASL_2008_02_2949;1877;1930;PROTESTSSN
ASL_2008_02_2949;528;575;STRAY/DEVIATE11N
ASL_2008_02_2949;1629;1650;STRICTcrvd-Vcrvd-VN
ASL_2008_02_2949;2412;2452;STRINGIIN
ASL_2008_02_2949;2645;2715;STRIP-PAINT5-C5-CN
ASL_2008_02_2949;3396;3480;STRIPEScrvd-Lcrvd-LN
ASL_2008_02_295;1115;1170;COMPETITIONAAN
ASL_2008_02_295;2526;2567;DRIPcocked-S1N
ASL_2008_02_295;2775;2835;GROW-UPB-LB-LN
ASL_2008_02_295;600;645;RABBITU-Lbent-U-LN
ASL_2008_02_295;284;335;RABBI_2RRN
ASL_2008_02_295;860;910;RACCOONV/2U/HN
ASL_2008_02_295;1655;1700;RADIOcrvd-5crvd-5N
ASL_2008_02_295;1995;2040;RAIN55N
ASL_2008_02_295;2240;2305;RAINBOW44N
ASL_2008_02_295;3040;3086;RAKE5-C-L5-C-LN
ASL_2008_02_2950;1681;1728;LEARN+AGENTcrvd-sprd-BB-LN
ASL_2008_02_2950;3515;3555;LEARN+AGENTcrvd-sprd-BB-LN
ASL_2008_02_2950;3668;3710;LEARN+AGENTcrvd-sprd-BB-LN
ASL_2008_02_2950;207;280;STRIPES44N
ASL_2008_02_2950;661;697;STRONGSSN
ASL_2008_02_2950;455;490;STRONGSSN
ASL_2008_02_2950;875;938;STRUCTURESSN
ASL_2008_02_2950;1074;1162;STRUGGLE11N
ASL_2008_02_2950;1287;1322;STUBBORNB-L10N
ASL_2008_02_2950;1468;1518;STUCKV/2V/2N
ASL_2008_02_2951;1340;1397;GARAGE/SUBMARINE33N
ASL_2008_02_2951;3115;3165;LOLLIPOPX-over-thumbX-over-thumbN
ASL_2008_02_2951;685;735;SCL:V"person falling forwardV/2V/2N
ASL_2008_02_2951;455;500;STUDY55N
ASL_2008_02_2951;915;942;STUPIDSSN
ASL_2008_02_2951;1110;1130;STUPID_3V/2V/2N
ASL_2008_02_2951;1566;1622;SUBSCRIBEcrvd-LAN
ASL_2008_02_2951;1815;1847;SUBTRACTcrvd-5AN
ASL_2008_02_2951;2310;2365;SUBWAYYYN
ASL_2008_02_2951;2705;2750;SUCCEED11N
ASL_2008_02_2952;1031;1062;CUTEU-Lbent-U-LN
ASL_2008_02_2952;797;845;SUFFERAAN
ASL_2008_02_2952;1260;1295;SUGAR/SWEETB-L10N
ASL_2008_02_2952;2570;2610;SUGGESTcrvd-flat-Bcrvd-flat-BN
ASL_2008_02_2952;1490;1530;SULK5-C5-CN
ASL_2008_02_2952;1820;1860;SUMMARIZE5SN
ASL_2008_02_2952;2045;2072;SUMMERbent-1cocked-SN
ASL_2008_02_2952;2355;2390;SUMMONB-L10N
ASL_2008_02_2952;3185;3226;SUNflat-O5N
ASL_2008_02_2952;475;532;VACUUM-UPcrvd-sprd-Bflat-ON
ASL_2008_02_2953;2980;3015;IFIIN
ASL_2008_02_2953;3210;3245;PRESSURE55N
ASL_2008_02_2953;552;610;SUNDAY55N
ASL_2008_02_2953;247;292;SUNDAY55N
ASL_2008_02_2953;825;881;SUNRISECCY
ASL_2008_02_2953;1125;1177;SUNSETCCY
ASL_2008_02_2953;1701;1781;SUPERVISEV/2V/2N
ASL_2008_02_2953;2401;2453;SUPERVISE+AGENTV/2B-LN
ASL_2008_02_2953;2695;2730;SUPPORTSSN
ASL_2008_02_2954;2685;2725;CARDIGANcrvd-Bbent-B-LN
ASL_2008_02_2954;385;450;SURFACEB-LB-LN
ASL_2008_02_2954;625;660;SURGERY1010N
